num_features1,num_features2,num_matches,matching_efficiency,avg_matching_distance,spatial_entropy1,spatial_entropy2,detection_time,matching_time,total_time,pair_name,method
1009,1283,400,39.64321110009911,198.06558988571166,5.042931879903779,5.485049564796544,0.0885627269744873,0.012774467468261719,0.10133719444274902,pair_019_img1_pair_019_img2,SIFT
1892,1825,639,35.013698630136986,247.39857219045336,5.646401028207143,5.626643227800177,0.09984922409057617,0.034128665924072266,0.13397789001464844,pair_020_img1_pair_020_img2,SIFT
2133,2313,1214,56.91514299109236,133.614807286019,5.466957177335678,5.502591092526306,0.11995410919189453,0.05300116539001465,0.17295527458190918,pair_021_img1_pair_021_img2,SIFT
2876,2162,761,35.19888991674376,291.01335917007907,5.910919142050653,5.739786483431156,0.12949609756469727,0.0621030330657959,0.19159913063049316,pair_022_img1_pair_022_img2,SIFT
2885,3047,1413,48.97746967071057,161.61286722306065,5.623945777694532,5.679124315416547,0.1361677646636963,0.08966922760009766,0.22583699226379395,pair_023_img1_pair_023_img2,SIFT
755,1300,315,41.72185430463576,241.13970939999535,4.9496327258698845,5.354820984847505,0.09263801574707031,0.008510351181030273,0.10114836692810059,pair_024_img1_pair_024_img2,SIFT
3629,3319,1498,45.134076529075024,214.0581075900069,5.81279179979017,5.836592486593913,0.14314675331115723,0.12657642364501953,0.26972317695617676,pair_025_img1_pair_025_img2,SIFT
2495,2605,842,33.74749498997996,0.7439267365284034,5.994142945127135,5.987166487771644,0.6835601329803467,0.123870849609375,0.8074309825897217,pair_001_img1_pair_001_img2,SuperPoint
2498,2516,731,29.263410728582866,0.7762776795881717,5.989757192456195,5.994010550268085,0.62310791015625,0.11593174934387207,0.7390396595001221,pair_002_img1_pair_002_img2,SuperPoint
2482,2644,704,28.364222401289286,0.7770473065532066,5.992172817518868,5.974369302581321,0.6433463096618652,0.12228775024414062,0.7656340599060059,pair_003_img1_pair_003_img2,SuperPoint
2635,2587,785,30.344027831465013,0.8169235470568299,5.989900944409663,5.987523581290626,0.693681001663208,0.11843156814575195,0.81211256980896,pair_004_img1_pair_004_img2,SuperPoint
2432,2384,770,32.29865771812081,0.6980390930330599,5.986261434580906,5.994277722651334,0.6515750885009766,0.10927462577819824,0.7608497142791748,pair_005_img1_pair_005_img2,SuperPoint
2486,2407,796,33.0702118820108,0.6792428159534033,5.988822433760765,5.989585325276855,0.6543214321136475,0.10986495018005371,0.7641863822937012,pair_006_img1_pair_006_img2,SuperPoint
2515,2488,726,29.180064308681676,0.8312051158716528,5.990832771154083,5.993050620954214,0.694629430770874,0.11688876152038574,0.8115181922912598,pair_007_img1_pair_007_img2,SuperPoint
2458,2430,657,27.037037037037038,0.8418563816645374,5.992849533508514,5.988304292227454,0.6727316379547119,0.10265851020812988,0.7753901481628418,pair_008_img1_pair_008_img2,SuperPoint
2449,2436,932,38.25944170771757,0.6393808044749012,5.99188789948364,5.986905704139902,0.6872308254241943,0.10803985595703125,0.7952706813812256,pair_009_img1_pair_009_img2,SuperPoint
